logFC	logCPM	F	PValue	FDR
CNTLN	-0.130525347106279	5.13778103738621	0.210981450473466	0.645999866303402	0.965081967515173
NR2C1	0.240305829900174	4.08101383963872	0.21077167749282	0.646163869860547	0.965081967515173
ATOX1	0.142364227100722	4.99401904231782	0.210684797165117	0.646231823098585	0.965081967515173
AC005632.2	-0.264838543396116	3.9091481023947	0.21065098313206	0.646258275248478	0.965081967515173
TIGD3	0.256408976563264	3.9815550657689	0.210451171910872	0.646414636700338	0.965081967515173
CCNJL	0.137055208049223	5.01269049475981	0.210379195708106	0.646470983394885	0.965081967515173
AC016876.2	0.0818128285555916	6.39506132977698	0.210084230158334	0.646702019631727	0.965081967515173
ACTR3	0.0616045631833372	7.29556717678724	0.210065661299466	0.64671657053712	0.965081967515173
AP001432.1	0.261191823987155	3.98498092372684	0.210028975241437	0.64674532070661	0.965081967515173
GTF2H5	-0.161971265992537	4.76932585196144	0.209998154742275	0.646769476497152	0.965081967515173
CSGALNACT2	0.124483080097673	5.32598459455036	0.209835194295349	0.646897233597866	0.965081967515173
PHKG1	0.21622552666874	4.39630744223117	0.209811560590283	0.646915766841465	0.965081967515173
DNAJC9	-0.184352630311196	4.52676267216937	0.209730857532876	0.646979062647856	0.965081967515173
SELENOT	-0.0958967575248323	5.85444193488539	0.209723720097714	0.646984661282527	0.965081967515173
RRP1B	0.212699653737849	4.21557180494556	0.209704537774207	0.646999708550246	0.965081967515173
NF1	0.0621961500131469	7.31930858152361	0.209645416096825	0.647046090844904	0.965081967515173
UBR5-AS1	0.171336092092185	4.64670810724461	0.209575636063301	0.647100845041496	0.965081967515173
SRP54	0.124200615738813	5.22616538295238	0.209517552691341	0.6471464296449	0.965081967515173
TRAPPC2	0.155849354118376	4.82464990455898	0.209435541101668	0.647210806447415	0.965081967515173
LAMA5	-0.293391227362214	3.89800525398598	0.209251863847157	0.647355043274612	0.965081967515173
MVD	0.262792962243098	3.98383637047199	0.209222988408947	0.647377725345164	0.965081967515173
SDCBP2-AS1	-0.102965013869969	5.86544761539555	0.209110378974038	0.647466199757639	0.965081967515173
PCDH9	0.076426562981003	6.53330802433234	0.208862140629173	0.647661336189749	0.965083326691938
PIBF1	-0.107018849479726	5.58583871101094	0.208776527514641	0.647728667882264	0.965083326691938
STXBP5-AS1	0.245251627091212	4.11741989199521	0.20873871225961	0.647758413558901	0.965083326691938
MATR3	0.0766715239501801	6.46634674983334	0.20848475930602	0.647958258697505	0.965108752600813
HMGXB3	0.243752239291087	3.97653545843124	0.20847024411188	0.647969685693251	0.965108752600813
LRRC40	-0.232455137782924	4.06089367697256	0.207987896030424	0.648349684926157	0.965474871115453
HLX	0.201380265013266	4.51045362690004	0.207871507900019	0.648441456504052	0.965474871115453
HNRNPLL	0.138993283615236	5.06124866907034	0.207731390581679	0.648551979628921	0.965474871115453
ABHD13	0.149763926160048	4.95885920491075	0.207665389533084	0.648604056186526	0.965474871115453
ITFG2	-0.186412675401204	4.4672448793208	0.207240215718181	0.648939769255199	0.965653858151218
PGRMC2	0.150973107777268	4.87717604880836	0.207185880030276	0.648982702133879	0.965653858151218
METTL14	0.16774934921978	4.62097855997988	0.207080285424787	0.649066156248454	0.965653858151218
SESTD1	0.146880805844321	4.84654666714833	0.206987208889025	0.649139738312378	0.965653858151218
GPC5	-0.2173007778886	4.26101801094179	0.206898242735524	0.649210089562978	0.965653858151218
PDIA4	-0.148020139060746	5.10612304984971	0.20665549942111	0.649402135189879	0.965736644286454
CIT	-0.279827897131676	3.8718409250516	0.206582292253878	0.649460079526176	0.965736644286454
FBXO46	0.234266632290427	4.25083276298001	0.206239205102921	0.649731802242762	0.96595650710304
ALG8	0.229549562355749	4.19216035235256	0.206150229585287	0.649802314769185	0.96595650710304
ALPK1	0.0750400831469294	6.53638740704365	0.205354066740138	0.650434087055417	0.96624937114175
AC079594.2	-0.154305412085593	4.86045406271626	0.204969968697583	0.650739405072691	0.96624937114175
EPB41L3	-0.182728782046135	4.59751900186514	0.20475822370685	0.650907867748403	0.96624937114175
GID8	0.133633867198944	5.1403788967973	0.204735580387752	0.65092588880807	0.96624937114175
NFATC2IP	0.179161543058624	4.53522033197175	0.204677590837135	0.650972046225248	0.96624937114175
KLHL2	-0.122547655924648	5.24469276068978	0.204640985587314	0.651001186629914	0.96624937114175
RPL10A	0.059398606400665	7.39794078652802	0.20442995514058	0.6511692432548	0.96624937114175
CIITA	0.167589855746641	4.62029428325674	0.203990686947398	0.651519395093153	0.96624937114175
CSAD	-0.198082442715767	4.37591909946011	0.203638400470839	0.65180053972814	0.96624937114175
RASSF4	-0.208682014464035	4.38300134032712	0.203637821326567	0.651801002159113	0.96624937114175
AES	0.0640133608493912	7.14600763121251	0.203529811852308	0.651887258632888	0.96624937114175
MXD3	0.0980387667012602	5.80996395207965	0.203517782540531	0.651896866957901	0.96624937114175
TUBB	0.107921732610647	5.62516712977751	0.203515027745839	0.651899067378155	0.96624937114175
PKIG	0.207751879566656	4.44374065466435	0.203433207002328	0.65196443070186	0.96624937114175
RNASEK-C17orf49	0.117796886624608	5.43328411674302	0.202961695566606	0.652341410913587	0.96624937114175
AC008035.1	-0.217863175361963	4.22677420752596	0.202743092589911	0.652516365896893	0.96624937114175
ANKRD49	-0.118516219614623	5.30360659716546	0.202548988468867	0.652671808769994	0.96624937114175
BCKDK	0.218124050217155	4.25870561387637	0.202455463301518	0.652746737769133	0.96624937114175
CEP250	0.262649888196454	4.06088696455915	0.202004760237797	0.653108116926393	0.96624937114175
AL359644.1	0.235009003432446	4.17494434416697	0.201989301913944	0.653120520189193	0.96624937114175
ARL8B	0.116742211714735	5.37057347935745	0.201845234685894	0.653236142550485	0.96624937114175
ITGB1BP1	0.130895857649786	5.17650393495259	0.201797606726628	0.653274377675587	0.96624937114175
CHMP1B	-0.101668864352004	5.67850956999927	0.20161745151534	0.653419053074678	0.96624937114175
CFP	0.0853039724073781	6.20268477023413	0.201594114769884	0.65343779955725	0.96624937114175
MAN1A1	0.0941397560975491	5.85441493928695	0.201538807898177	0.653482232951946	0.96624937114175
KRBOX4	0.240633711264223	4.07251969508476	0.201513318029164	0.653502713911539	0.96624937114175
PARP1	-0.14566698582532	4.96739123092655	0.201446950665288	0.653556046999999	0.96624937114175
RPL21P135	0.261251180110058	4.02223334337848	0.201356237028467	0.653628961930403	0.96624937114175
ARG1	0.232648541545212	4.2540926643617	0.201218780171912	0.65373948631661	0.96624937114175
AL163636.2	0.241374385092746	4.01288332415761	0.201155009898546	0.653790777225269	0.96624937114175
WIPF2	0.132423886637915	5.08299623320308	0.201152000192746	0.653793198195507	0.96624937114175
CNN3	-0.238810387616683	4.2401960223989	0.200990569920806	0.653923082604623	0.96624937114175
CCT6A	-0.115774926777373	5.37450070055583	0.200469890202036	0.654342441148907	0.96624937114175
SENP1	0.190894661543236	4.44425113860422	0.200123629385847	0.65462168375418	0.96624937114175
CEP350	-0.0815974788336161	6.16726785015239	0.200107481121695	0.654634713622219	0.96624937114175
GUSBP1	0.189259707131085	4.39911322915427	0.199979319459685	0.65473814832907	0.96624937114175
REV3L	-0.100452097980915	5.59933194340783	0.199823826155643	0.65486369484301	0.96624937114175
AL365273.1	-0.203585029908108	4.14981152776362	0.199669649163314	0.65498823643577	0.96624937114175
TCERG1	-0.137933281827829	5.00699915170025	0.199603588140037	0.655041617077729	0.96624937114175
PIGC	0.0971892293872326	5.8038727877716	0.199576568163124	0.655063453636695	0.96624937114175
LCP1	0.0459227949624905	8.7273624353495	0.19952546210151	0.65510476053923	0.96624937114175
FKBP2	0.119892931996892	5.29835131371894	0.199477977927554	0.655143145708122	0.96624937114175
NCAM1	0.144402731732162	4.92101113509255	0.199459083986351	0.655158420681492	0.96624937114175
UBE2F-SCLY	0.12056148532135	5.30839361421943	0.199452735648042	0.655163553246344	0.96624937114175
PTPN7	-0.21740037825476	4.26703110357607	0.199448712226445	0.655166806191175	0.96624937114175
KIAA0513	0.161542319615979	4.76716843282313	0.199326331671578	0.655265769936627	0.96624937114175
VDAC2	0.141941972806118	5.01298063757648	0.1991793341413	0.655384688520671	0.96624937114175
NFE2L1	-0.211247699660571	4.26763097086898	0.199058958937059	0.655482109276924	0.96624937114175
PTCD3	-0.1485147117733	4.80018766133902	0.199039018917245	0.655498250327461	0.96624937114175
MPHOSPH10	0.156806191110167	4.67680457878931	0.199031780515885	0.655504109909624	0.96624937114175
AIDA	0.181783083098106	4.43562398519751	0.198714936364269	0.655760724749762	0.96624937114175
FOXO4	0.200852038472272	4.38023250927495	0.198597634548497	0.655855790714409	0.96624937114175
REV1	-0.181077884136898	4.55084962055342	0.198435031004723	0.655987626636118	0.96624937114175
CBX5	0.155505997602824	4.81528154381765	0.198276712553604	0.656116050496497	0.96624937114175
SMYD4	0.222909892716241	3.98690928487218	0.198243206491815	0.656143237629691	0.96624937114175
ECHDC1	-0.106116243248073	5.52338840834545	0.198099748684402	0.656259671778582	0.96624937114175
LINC00540	-0.238745262463927	4.01718911093959	0.197849143887802	0.656463190502216	0.96624937114175
FGR	0.0868366177003271	6.09549779132031	0.197810477007698	0.656494606018916	0.96624937114175
SIDT2	-0.245230224959126	3.9181892084209	0.197730221408688	0.656559822687004	0.96624937114175
HNRNPAB	0.150574772962435	4.86942395684648	0.197723477109788	0.65656530390767	0.96624937114175
ZRANB3	-0.20305334932112	4.34213402992805	0.197649451504087	0.656625473292919	0.96624937114175
SPTSSA	0.142442519835747	4.93632315505706	0.197333523216416	0.656882417464934	0.96624937114175
TMTC3	-0.218397992040398	4.22549292048226	0.197086503047266	0.657083490340206	0.96624937114175
AL031281.2	-0.212731167926586	4.34639834612469	0.196912384196784	0.657225312651409	0.96624937114175
MTMR1	-0.147464860521777	4.88471567728807	0.196888401566217	0.657244852729276	0.96624937114175
SYN2	-0.223942748075953	4.10124260472133	0.196765613220212	0.657344918031138	0.96624937114175
AC010761.1	0.115282498917345	5.40653085901724	0.196546740296152	0.657523379333531	0.96624937114175
KANK1	-0.196154117960479	4.30384492805917	0.196487373509141	0.657571805425805	0.96624937114175
AGAP2	0.16963244208061	4.59456284949345	0.196336496418051	0.657694916807594	0.96624937114175
ABRAXAS1	0.179139225926368	4.50712543936537	0.196180234761896	0.657822481510708	0.96624937114175
NOB1	0.251018687477156	4.05043818215577	0.196161578426106	0.65783771573063	0.96624937114175
TRAK2	-0.104463439177003	5.55495567030935	0.196086159198273	0.657899309707075	0.96624937114175
WDFY1	-0.128875019975446	5.04589059267728	0.196074228919478	0.657909054320098	0.96624937114175
SNX2	-0.0861003066224806	6.09388852649003	0.196067804991892	0.657914301510183	0.96624937114175
MYDGF	0.156848433612531	4.85144046434958	0.195812697362202	0.658122761590349	0.96624937114175
AC008878.3	-0.221377233719195	4.14714792771776	0.195808609824335	0.65812610302544	0.96624937114175
SAMD4B	-0.19121203403838	4.39430731988988	0.195751429984809	0.658172850138993	0.96624937114175
FNIP2	0.17531381093172	4.56650036793653	0.195488812520465	0.658387656749505	0.96624937114175
CALU	-0.189819689321194	4.41567803897687	0.195427853477158	0.658437542550897	0.96624937114175
TMEM222	0.167947874674217	4.60486742110679	0.195420136794513	0.65844385815731	0.96624937114175
SLC39A1	-0.187271327544678	4.41033423732681	0.195294303985724	0.658546865225077	0.96624937114175
CAPRIN1	-0.116523573579941	5.30264783816373	0.195121499422362	0.658688388153918	0.96624937114175
RCOR1	0.117678235562827	5.40019369434082	0.194967573392768	0.65881451308501	0.96624937114175
PRKCA	-0.0822517716813409	6.07669858025447	0.194947303085777	0.658831126736446	0.96624937114175
MEF2D	0.200099856809894	4.34270734427468	0.194778010180509	0.658969920424109	0.96624937114175
UBE3A	-0.10131239182216	5.58989452055843	0.194723859817047	0.659014330459199	0.96624937114175
AC027018.1	-0.238029520922426	4.0220027743982	0.194623155780612	0.659096939919202	0.96624937114175
BLOC1S2	0.115644775573307	5.38176060790235	0.194552903221782	0.659154584565496	0.96624937114175
CLPX	0.161630243425156	4.69069947352614	0.19441150016792	0.659270648352195	0.96624937114175
TP53BP2	0.188309181979047	4.40806365973657	0.194355167051727	0.659316900680867	0.96624937114175
ATXN7	-0.223177155718828	4.22897547554453	0.194250584265926	0.659402789653248	0.96624937114175
DENR	0.118582294890308	5.24919499630615	0.194156668130196	0.659479942137224	0.96624937114175
HCLS1	-0.0611240082815038	7.22970407847492	0.19406787673856	0.659552905118071	0.96624937114175
RBM26	-0.0809128108503598	6.19103574710241	0.194015275810775	0.659596138534837	0.96624937114175
AC006001.3	-0.142711827112896	4.85113227441243	0.19362040430244	0.6599209124368	0.96624937114175
AC093019.2	-0.222848879093834	4.09260538099351	0.193253471326219	0.660223061980082	0.96624937114175
AQP4-AS1	0.208191962862233	4.23887700386088	0.193200456325112	0.660266745271484	0.96624937114175
ZCWPW1	-0.247704440547148	3.98909064084038	0.193016129833426	0.660418682262232	0.96624937114175
IGHG1	0.182482403947917	4.44663182815069	0.192995620414043	0.660435593155675	0.96624937114175
PSMD5	-0.177963593773151	4.51060641727849	0.192618815967352	0.660746475475342	0.96624937114175
MAN2A2	0.190959504897223	4.43984991649671	0.192549513492424	0.660803692923481	0.96624937114175
DGAT1	-0.241088721714119	3.94916854700928	0.192533682817305	0.660816764754315	0.96624937114175
ATG2A	-0.230067836530811	4.00778211535932	0.192505259897334	0.660840235961973	0.96624937114175
TRIP12	0.0729458251403165	6.52204156886263	0.192452641262514	0.660883693070714	0.96624937114175
DDX17	0.0571877335045765	7.37651745279364	0.192250000120196	0.661051118200002	0.96624937114175
ZNF213-AS1	-0.252233054879896	3.90301639644989	0.192243708916234	0.66105631776984	0.96624937114175
MTBP	0.240661121083953	4.02733725461161	0.192225537614655	0.661071336601816	0.96624937114175
BTBD6	-0.246942135998981	3.94284153152869	0.192149523770106	0.661134172271962	0.96624937114175
DACH1	-0.122964743007496	5.15518627099034	0.192114918288721	0.661162783266739	0.96624937114175
DDX19A	0.214303931329026	4.10413189928215	0.192071520620349	0.661198667776153	0.96624937114175
COCH	0.183866931804311	4.5590134224254	0.191924456551294	0.66132030753775	0.96624937114175
GOLPH3L	-0.194992553404141	4.34706243730268	0.191856590767884	0.661376459476163	0.96624937114175
APOBEC3A	0.0863519374045177	5.99318393599455	0.191767270092859	0.661450381169465	0.96624937114175
RPL22P1	0.1721126710767	4.57108344713656	0.19169631482507	0.661509118295904	0.96624937114175
GTF3C6	-0.130877156914591	5.09755686828203	0.191663590486124	0.661536212032827	0.96624937114175
ETV3	-0.158634069557935	4.67016421739791	0.191482780347659	0.661685961398054	0.96624937114175
PEF1	0.207049090190081	4.33416894876805	0.191334809956542	0.661808575138493	0.96624937114175
RBMS3	0.191174276209944	4.39389186893923	0.191320535024739	0.661820406862177	0.96624937114175
CD320	0.194708952177634	4.41477283845239	0.19122965909107	0.661895741371018	0.96624937114175
ASGR1	0.221414102354904	4.19780379293796	0.191097972653105	0.66200494489773	0.96624937114175
EVI5	-0.103605888076149	5.53688493876	0.191029348106419	0.662061870894551	0.96624937114175
PRPF4	0.217938099400526	4.11867675652789	0.190925743025312	0.662147837307554	0.96624937114175
SH3BGRL2	0.135667274649895	5.01334357823077	0.190891305510718	0.66217641801855	0.96624937114175
STAT5B	-0.0775944141685286	6.26336342373091	0.190879433021124	0.662186272060175	0.96624937114175
DHRS4-AS1	-0.238663465199527	4.11609270837696	0.190821969382888	0.662233971434771	0.96624937114175
SIRT1	0.166395088140703	4.60310384584604	0.190780101937738	0.662268730118819	0.96624937114175
SCRN1	0.190769995300166	4.38052732017093	0.190280730748826	0.662683662591065	0.96624937114175
ACO1	0.235473028993305	4.08614834182792	0.190259606331186	0.66270122936044	0.96624937114175
DPH6	0.166795911898619	4.65047109197382	0.19018525334872	0.662763069492146	0.96624937114175
SLC7A6	0.161026367016232	4.63741323534212	0.190171153587949	0.662774798029351	0.96624937114175
CBLL1	-0.14104592950125	4.80925000266807	0.190051777620543	0.662874118718232	0.96624937114175
AC116366.2	0.133865242514049	5.04801690344966	0.189888898298454	0.663009694051397	0.96624937114175
